;data;user id3;tweets
2938;2020-11-05 12:25:02+00:00;2,40E+32;@baudocectt @julioreis78 Ok
2939;2020-11-05 12:24:28+00:00;2,40E+32;@Sarah_mandayah @valoreconomico Lembro que 18% dos entrevistados indicam que estão indecisos
2940;2020-11-05 12:24:08+00:00;2,40E+32;Aqueles que pedem para o PT apoiar o Boulos
2941;2020-11-05 12:23:56+00:00;2,40E+32;@Vini_tm9 torcendo pro boulos só pelo lulz
2942;2020-11-05 12:23:51+00:00;2,40E+32;O Boulos que me perdoe
2943;2020-11-05 12:23:48+00:00;2,40E+32;@RevistaISTOE Típico da esquerda suja mesmo
2944;2020-11-05 12:23:42+00:00;2,40E+31;RT @eduguim: Caixa de supermercado reitera denúncia contra Russomanno https://t.co/z33UKhmzEO https://t.co/fVLNPm3KFd
2945;2020-11-05 12:23:40+00:00;2,40E+32;Tão deixando a gente sonhar https://t.co/yUCPfMK78w
2946;2020-11-05 12:23:22+00:00;2,40E+32;"RT @orlandotambosi: ""O puxadinho do PCdoB não sabe se vai perder a eleição com Boulos ou Orlando. Aos 86 anos, a velha senhora caiu na vida…"
2947;2020-11-05 12:23:21+00:00;2,40E+32;Eu apoio Boulos e Erundina
2948;2020-11-05 12:22:53+00:00;2,40E+32;RT @IvanValente: Carluxo e Eduardo
2949;2020-11-05 12:22:53+00:00;2,40E+32;@Ifr15Rocha Sei não. É outro que paulista tem asco. Talvez fosse BOULOS se o PT não tivesse candidato.
2950;2020-11-05 12:22:05+00:00;2,40E+32;Eu não conheço um amigo de esquerda em São Paulo que não vá votar no Boulos. Entre eles
2951;2020-11-05 12:21:49+00:00;2,40E+32;O paulistano merece
2952;2020-11-05 12:21:48+00:00;2,40E+32;Bom dia 
2953;2020-11-05 12:21:41+00:00;2,40E+32;@PaolaCarosella @GuilhermeBoulos Se não é a melhor chef eu não sei quem é !!! PARABÉNS
2954;2020-11-05 12:21:28+00:00;2,40E+32;@brunocovas cara 
2955;2020-11-05 12:21:17+00:00;2,40E+32;"""O puxadinho do PCdoB não sabe se vai perder a eleição com Boulos ou Orlando. Aos 86 anos, a velha senhora caiu na… https://t.co/Zm9AMW1A3D"
2956;2020-11-05 12:21:10+00:00;2,40E+32;@BolsonaroSP Só espero que o povo não seja burro e encerre a carreira política do Bruno Covas
2957;2020-11-05 12:21:03+00:00;2,40E+32;Boulos oscilou um ponto pra baixo na XP/Ipespe
2958;2020-11-05 12:20:49+00:00;2,40E+32;e vamos de boulos https://t.co/IYhVkl5oVl
2959;2020-11-05 12:20:43+00:00;2,40E+32;FALTA DEZ DIAS PRA VOCES SENTAREM O DEDO NO 50  VAMOS DE BOULOS+ERUNDINA MEUS AMIGOS
2960;2020-11-05 12:20:35+00:00;2,40E+31;bom dia votem no boulos
2961;2020-11-05 12:20:18+00:00;2,40E+32;@dukechargista Boulos entendeu de onde pode vir a revolução
2962;2020-11-05 12:20:15+00:00;2,40E+32;RUSSOMANNO CAI MAIS E DISPUTA COM BOULOS VAGA NO SEGUNDO TURNO https://t.co/YMHlDgKLhT
2963;2020-11-05 12:20:11+00:00;2,40E+32;Vai ter Boulos e Erundina! Bora colocar Renato Roseno no segundo turno também? #ViraSP50 https://t.co/t0DUavZcG1
2964;2020-11-05 12:19:49+00:00;2,40E+31;Bruno Covas
2965;2020-11-05 12:19:38+00:00;2,40E+32;Acho que a única notícia boa de 2020 vai ser o Boulos ganhando a prefeitura de SP.
2966;2020-11-05 12:19:34+00:00;2,40E+32;@garridotiago @albertocalmeida Acho que não... .O Boulos precisa dos votos da periferia. Sem esses votos
2967;2020-11-05 12:19:31+00:00;2,40E+32;@rodrigoleosilva É o Boulos ali no meio?
2968;2020-11-05 12:19:07+00:00;2,40E+32;@o_antagonista @jairbolsonaro vai perder pro Boulos? Não acredito.
2969;2020-11-05 12:19:03+00:00;2,40E+32;E(L!)eições-SP - Bruno Covas: 'A volta do público terá de esperar a fase azul
2970;2020-11-05 12:18:19+00:00;2,40E+32;Eu simplesmente sou basicamente todos esses bolos juntos
2971;2020-11-05 12:18:16+00:00;2,40E+32;@dukechargista Mas a esquerda que o apoia é justamente a que debate Losurdo e afins... A turma do piriri pororo tá… https://t.co/PqoMSN6Cx7
2972;2020-11-05 12:18:07+00:00;2,40E+32;@lesarmol @valoreconomico Acho até que o boulos tá na frente
2973;2020-11-05 12:17:36+00:00;2,40E+32;@leocarvalho_BR Boulos é o típico vagabundo esquerdista que sempre viveu às custas do pai. Daqueles delinquentes fi… https://t.co/TpqCNOtuYu
2974;2020-11-05 12:17:33+00:00;2,40E+31;@GuilhermeBoulos Estratégia perfeita! Queria muito poder votar em @Boulos! Quem sabe para a presidência em um futuro próximo!
2975;2020-11-05 12:17:25+00:00;2,40E+32;RT @lesarmol: Nova pesquisa XP-Inspe sobre a disputa pela Prefeitura de São Paulo
2976;2020-11-05 12:17:10+00:00;2,40E+32;@AbolafioLopesP Geometria analítica  Um tratamento vetorial  Paulo Boulos  3°edição
2977;2020-11-05 12:17:09+00:00;2,40E+32;@MauMeirelles Você não é o boulos?
2978;2020-11-05 12:16:51+00:00;2,40E+32;@twicergram vamos ficar plenas assim esperando anunciar o boulos prefeito? https://t.co/e02x9R76Mu
2979;2020-11-05 12:16:48+00:00;2,40E+32;@EKrominski @GuilhermeBoulos Podia ter oferecido um café com boulos.  🤣
2980;2020-11-05 12:16:30+00:00;2,40E+32;Ao estilo Bolsonaro
2981;2020-11-05 12:15:48+00:00;2,40E+32;pra vereador vou de josé nei 12212 mas pra prefeito não faço ideia queria votar no boulos
2982;2020-11-05 12:15:47+00:00;2,40E+32;@RosianiPeso Márcio França?? Duvido. Vai dar Covas x Boulos
2983;2020-11-05 12:15:44+00:00;2,40E+32;@albertocalmeida Pesquisa foi boa pra Boulos.Patinou na margem de erro
2984;2020-11-05 12:15:38+00:00;2,40E+32;@PaolaCarosella @GuilhermeBoulos Volta para a Argentina que lá já tem um Boulos na presidência.
2985;2020-11-05 12:15:07+00:00;2,40E+32;@PaolaCarosella @GuilhermeBoulos Boulos e Erundina. ✊🏼
2986;2020-11-05 12:14:56+00:00;2,40E+32;@Biakicis @carlosaviana @carladicksonrn @lucasvgonzalez @LizianeBayer @franciscojr_go @davidbrsoares… https://t.co/UgnryKjySH
2987;2020-11-05 12:14:45+00:00;2,40E+32;RT @RubensNunesMBL: O prefeito Bruno Covas quer aparecer em época de eleição! Pior ainda é utilizar a pauta do racismo como pretexto para u…
2988;2020-11-05 12:14:27+00:00;2,40E+32;Comissão eleitoral de escola apura mais rápido q essa dos EUA. Dormi (aleluia) e nada ainda...vai emendar c/ eleiçã… https://t.co/m7W79E32bL
2989;2020-11-05 12:14:04+00:00;2,40E+32;@antonionetopdt @marciofrancasp Vamos surfar nessa onda! Márcio França está chegando #40SPTemQueMudar
2990;2020-11-05 12:13:45+00:00;2,40E+32;@LaerteCoutinho1 Menos né? Sou tua fã e de Boulos
2991;2020-11-05 12:13:24+00:00;2,40E+30;São paulo vai eleger Boulos https://t.co/TNepjDzHf3
2992;2020-11-05 12:13:08+00:00;2,40E+32;RT @ErikakHilton: Tá vendo esses punhos em riste???  São uma homenagem da prefeitura de São Paulo ao movimento negro nesse novembro  Mas Ru…
2993;2020-11-05 12:13:07+00:00;2,40E+32;@FleapC O repórter mais chato da história do Brasil. Superou até o Celso Russomanno em xaropice
2994;2020-11-05 12:13:01+00:00;2,40E+32;Caixa de supermercado reitera denúncia contra Russomanno https://t.co/z33UKhmzEO https://t.co/fVLNPm3KFd
2995;2020-11-05 12:12:50+00:00;2,40E+32;Queria tanto morar em SP pra ir fazer campanha p Boulos
2996;2020-11-05 12:12:49+00:00;2,40E+32;Nas simulações de 2° turno
2997;2020-11-05 12:12:33+00:00;2,40E+32;@albertocalmeida Covas
2998;2020-11-05 12:12:09+00:00;2,40E+32;@UNBORNness Major Costa e Silva conservador? Aquele que declarou apoio ao Marcio França (Partido SOCIALISTA Brasile… https://t.co/qmvjiP2nXr
2999;2020-11-05 12:12:07+00:00;2,40E+32;Tenho fé e acredito que Boulos e Erundina vão pro segundo turno e vão ser eleitos prefeito e vice-prefeita de São P… https://t.co/mdfyKGx9oT
3000;2020-11-05 12:12:02+00:00;2,40E+32;@Vini_tm9 Se São Paulo eleger o Boulos eu vou rir até meu corpo entrar em colapso
3001;2020-11-05 12:11:56+00:00;2,40E+32;Vamos com Boulos e Erundina por uma cidade mais viva e mais alegre.  #virasp50 https://t.co/tWrQZPQhoq
3002;2020-11-05 12:11:38+00:00;2,40E+32;[5/11 07:12] Danilo P: Bom dia 😘 [5/11 08:07] Danilo P: Vote 50  meu pai tá fazendo campanha pro Boulos todo dia
3003;2020-11-05 12:11:34+00:00;2,40E+32;RT @eduguim: ASSISTA AGORA (5/11) — Russomanno cai e Boulos encosta nele em pesquisa de banqueiros (XP). Russomanno tem 19% e Boulos
3004;2020-11-05 12:11:14+00:00;2,40E+32;Ao estilo Bolsonaro
3005;2020-11-05 12:10:58+00:00;2,40E+32;@BrunoRibeiroCBL @folha_poder @anacmielke Dizer que ter cérebro é votar no Boulos é foda kkkkk
3006;2020-11-05 12:10:47+00:00;2,40E+32;📊 Pesquisa Poder360 (05/10)  SÃO PAULO  🔵 Covas 26% (-1) 🟢 Russomanno 19% (-3) 🟣 Boulos 15% (-1) 🟠 França 10% (+2)… https://t.co/rt3lSkRHNm
3007;2020-11-05 12:10:30+00:00;2,40E+32;Covas tem 26% e Russomanno e Boulos disputam vaga no 2º turno em São Paulo https://t.co/Z5QXGoehwQ via @Poder360
3008;2020-11-05 12:09:53+00:00;2,40E+31;RT @demlocesar: Pesquisa XP/Ipespe - SP  Covas 26% (-1) Russomano 19% (-3) Boulos 15% (-1) França 10% (+2) Tatto 4% (-1) Arthur do Val 4% (…
3009;2020-11-05 12:09:51+00:00;2,40E+32;RT @gihsezefredo: achei importante divulgar
3010;2020-11-05 12:09:41+00:00;2,40E+32;Bruno Covas não promete nada não agride ninguém e fala somente o que está fazendo muito educado ele
3011;2020-11-05 12:09:34+00:00;2,40E+32;@whoisalez mano
3012;2020-11-05 12:09:25+00:00;2,40E+32;RT @DCM_online: Vídeo: Boulos deixa caixa humilhada por Russomanno responder mentiras do candidato https://t.co/Eg6l4iJOrT
3013;2020-11-05 12:09:19+00:00;2,40E+31;o são paulo faz o boulos ganhar
3014;2020-11-05 12:09:19+00:00;2,40E+32;Gente
3015;2020-11-05 12:08:56+00:00;2,40E+32;@LawlietL51 1- boulos é professor
3016;2020-11-05 12:08:51+00:00;2,40E+32;@gabrielgundin “boulos tentou invadir casa do silvio santos” kkkkkkkkkkkkkkkkkkkkkkkkkkkkk
3017;2020-11-05 12:08:37+00:00;2,40E+32;Seguindo os passos do mestre!  Rumo à derrocada!  https://t.co/uDlIajbKyN
3018;2020-11-05 12:08:24+00:00;2,40E+32;Bruno Covas (@PSDBoficial) é assombrado por episódio antigo. Apreensão de R$ 102 mil em dinheiro com ex-assessor do… https://t.co/Y4TkoMnYnA
3019;2020-11-05 12:07:14+00:00;2,40E+31;Alguma coisa o França ta fazendo que ta realmente fazendo crescer um pouco nas pesquisas. Boulos e Covas oscilaram… https://t.co/mwOzwGtlMz
3020;2020-11-05 12:06:59+00:00;2,40E+32;Meu time do trabalho falando bem do boulos. - apelidado de cakes 🥰  Bom dia meua migo
3021;2020-11-05 12:06:53+00:00;2,40E+32;"eu juro pra vcs que hoje mais cedo eu pensei ""o boulos podia fazer um vídeo com pisadinha né"" acordei e....... clipe de pisadinha do boulos"
3022;2020-11-05 12:06:38+00:00;2,40E+32;Todo mundo está vendo que Márcio França é preparado 
3023;2020-11-05 12:06:37+00:00;2,40E+32;Ao estilo Bolsonaro
3024;2020-11-05 12:06:22+00:00;2,40E+32;Imagina o Boulos prefeito de SP? Iria ser incrível
3025;2020-11-05 12:06:21+00:00;2,40E+32;@GuilhermeBoulos A minha chapa de predileção é a de BOULOS e ERUNDINA
3026;2020-11-05 12:06:16+00:00;2,40E+32;RT @leomxrq: o celso russomanno quando o mercado nao quer vender 1 palito de fósforo fora da caixa https://t.co/rBQP5d3jEg
3027;2020-11-05 12:06:01+00:00;2,40E+32;@11russomanno https://t.co/6uLO3RRBTE Que homem escroto. Paulistanos
3028;2020-11-05 12:05:48+00:00;2,40E+32;RT @henrysz: @albertocalmeida Márcio França está voando. Agora ninguém segura. 8% para 10%.
3029;2020-11-05 12:05:45+00:00;2,40E+32;@DCM_online Kkkkkkk jornaleco... vcs da esquerda são sonhadores demais... A direita é quem decide e manda
3030;2020-11-05 12:05:29+00:00;2,40E+32;achei importante divulgar
3031;2020-11-05 12:05:21+00:00;2,40E+32;2 Turno  Covas 49% (-1) Russomano 32% (-5)  Covas 50% (-2) Boulos 28% (+3)  Covas 50% (-1) França 32% (+3)  Russoma… https://t.co/4LA4OEyKhN
3032;2020-11-05 12:05:21+00:00;2,40E+32;Válidos  Covas 31
3033;2020-11-05 12:05:20+00:00;2,40E+32;Pesquisa XP/Ipespe - SP  Covas 26% (-1) Russomano 19% (-3) Boulos 15% (-1) França 10% (+2) Tatto 4% (-1) Arthur do… https://t.co/YzxyQw9lHd
3034;2020-11-05 12:05:09+00:00;2,40E+32;@EKrominski @GuilhermeBoulos Boulos arruaceiro ? JAMAIS!
3035;2020-11-05 12:05:06+00:00;2,40E+32;O PT em São Paulo deveria apoiar Boulos já no primeiro turno. #BoulosPrefeito Russomanno cai mais e disputa com Bou… https://t.co/BUO5U2hefl
3036;2020-11-05 12:04:52+00:00;2,40E+30;Covas tem 26% e Russomanno e Boulos disputam vaga no 2º turno em São Paulo https://t.co/yIgocH0vit via @Poder360
3037;2020-11-05 12:04:33+00:00;2,40E+32;E(L!)eições-SP - Bruno Covas: 'A volta do público terá de esperar a fase azul
3038;2020-11-05 12:04:21+00:00;2,40E+32;A eleição em São Paulo estacionou? Os quatro primeiros continuam no mesmo lugar.  https://t.co/T8OPunTtjf
3039;2020-11-05 12:04:21+00:00;2,40E+32;@GuilhermeBoulos Resposta da Folha: Quem é Boulos? Kkkkkkkkkkkkkkkkkkk
3040;2020-11-05 12:04:20+00:00;2,40E+31;"Como a pergunta me foi feita: ""Vc viu o que o Digão postou falando lá do Boulos?""  Qual é a real questão: PORQUE AL… https://t.co/pwE8ghxIg3"
3041;2020-11-05 12:04:11+00:00;2,40E+32;mane doria
3042;2020-11-05 12:03:56+00:00;2,40E+32;@Poder360 Isso mostras aos exagerados de plantão
3043;2020-11-05 12:03:44+00:00;2,40E+32;candidato a Prefeito Boulos tem uma passado comprometedor vai tirar muito dinheiro do povo meio suspeito nem condições
3044;2020-11-05 12:03:35+00:00;2,40E+32;Faltam apenas 10 dias para a festa da Democracia  Vamos reconstruir nossa cidade
3045;2020-11-05 12:03:17+00:00;2,40E+32;RT @NAI102030: @BolsonaroSP @celsorussomanno Sou Evangélico e vou votar em Márcio França 40. Experiente
3046;2020-11-05 12:03:13+00:00;2,40E+31;A pesquisa também estipulou seis cenários diferentes para  o segundo turno. Confira: https://t.co/JvGOuqbdVG
3047;2020-11-05 12:03:11+00:00;2,40E+32;SÃO PAULO 2020  Bruno Covas (PSDB) 26% (-1) Russomanno (Republicanos) 19% (-3) Boulos (PSOL) 15% (-1) França (PSB)… https://t.co/dWtACV5KaC
3048;2020-11-05 12:02:18+00:00;2,40E+32;@martins63348996 @GuilhermeBoulos Oi Martins
3049;2020-11-05 12:02:16+00:00;2,40E+32;@albertocalmeida Márcio França está voando. Agora ninguém segura. 8% para 10%.
3050;2020-11-05 12:02:09+00:00;2,40E+31;@portalR7 Nesse momento de pandemia e de uma grande crise econômica q se avizinha temos q escolher gestores com exp… https://t.co/1cTlgCU9fy
3051;2020-11-05 12:02:08+00:00;2,40E+32;Este Boulos é uma enganação.  @marciofrancasp @IvoDoNascimento @moradiapopular1 @Nandarosas @jhowfa @antonionetopdt… https://t.co/apNG9AercS
3052;2020-11-05 12:02:01+00:00;2,40E+32;XP/Ipespe: Boulos encosta em Russomanno na disputa por São Paulo https://t.co/YzDPHhyozj
3053;2020-11-05 12:01:58+00:00;2,40E+32;@caixadoremedios A campanha do boulos investindo pesado no publico jovem
3054;2020-11-05 12:01:22+00:00;2,40E+32;@valoreconomico vai ser russomano e covas.  esperamos q russomanno ganhe.
3055;2020-11-05 12:01:19+00:00;2,40E+32;Covas tem 26% e Russomanno e Boulos disputam vaga no 2º turno em São Paulo  https://t.co/GcgpWEkIO5
3056;2020-11-05 12:01:19+00:00;2,40E+32;Russomanno não chega em um segundo turno em São Paulo. As pesquisas vão errar. Se o Bruno não ganhar no primeiro tu… https://t.co/pkrLlmmqIK
3057;2020-11-05 12:01:13+00:00;2,40E+32;Ao estilo Bolsonaro
3058;2020-11-05 12:00:59+00:00;2,40E+32;@GuilhermeBoulos Por isso que eu apoio o Jilmar Tatto
3059;2020-11-05 12:00:52+00:00;2,40E+32;@BlogdoNoblat @Poder360 Se os Lulistas
3060;2020-11-05 12:00:44+00:00;2,40E+32;Nova pesquisa XP pra SP hoje:   Covas 26% Russomano 19% Boulos 15% França 10%   Derrete mais um pouco Russomano
3061;2020-11-05 12:00:07+00:00;2,40E+32;RT @nikolas_dm: A empresa de filme e produções do Boulos se chama “Molotov”. Encaixou como uma luva. https://t.co/xJ6zoQ4rba
3062;2020-11-05 12:00:02+00:00;2,40E+32;A palavra foi dada a Cleide Cruz
3063;2020-11-05 11:59:53+00:00;2,40E+32;sou contra político no tiktok
3064;2020-11-05 11:59:29+00:00;2,40E+32;Ao estilo Bolsonaro
3065;2020-11-05 11:59:13+00:00;2,40E+32;RT @DCM_online: Ao estilo Bolsonaro
3066;2020-11-05 11:59:09+00:00;2,40E+32;RT @cesarmaia: (XP-Ipespe) SP. Covas 26%. Russomano 19%. Boulos 15%. Etc...
3067;2020-11-05 11:58:35+00:00;2,40E+32;@GuilhermeBoulos BOULOS LA VEM ELE COM A REFORMA DE SAO PAULO TIRAR OS MENDIGOS DAS RUAS DA CIDADE MAIS RICA DO BRA… https://t.co/NFbCWAGjVo
3068;2020-11-05 11:58:34+00:00;2,40E+32;RT @CrisGuima2019: @PastorLiomar @jairbolsonaro Vou em SP de Russomanno. 🇧🇷
3069;2020-11-05 11:58:25+00:00;2,40E+32;cade o filtro do boulos no twitter
3070;2020-11-05 11:58:19+00:00;2,40E+32;"@GuilhermeBoulos E o Boulos ""EMBROMANDO"" as pessoas!... E o pior e que ele mesmo acredita nesses contos!"
3071;2020-11-05 11:58:18+00:00;2,40E+32;até ela tá com o boulos???????????????????? https://t.co/wcEad6BYhb
3072;2020-11-05 11:57:56+00:00;2,40E+32;@portalR7 Nesse momento de pandemia e de uma grande crise econômica q se avizinha temos q escolher gestores com exp… https://t.co/Uq5GU66XNr
3073;2020-11-05 11:57:24+00:00;2,40E+32;Uma das melhores coisas dessa eleição lá na trumplandia são os bolsominios bruzundangas achando que o Biden é o Bou… https://t.co/JVXlOcwvSn
3074;2020-11-05 11:57:20+00:00;2,40E+32;Covas tem 26% e Russomanno e Boulos disputam vaga no 2º turno em São Paulo https://t.co/fr1S39TcYr
3075;2020-11-05 11:56:37+00:00;2,40E+32;Nova pesquisa XP/Ipespe para a Prefeitura de SP:  Bruno Covas: 26% (-1) Russomanno: 19% (-3) Boulos: 15% (-1) Franç… https://t.co/fnvYh5NSxF
3076;2020-11-05 11:56:35+00:00;2,40E+32;E o Russomanno que tentou furtar o Gerador de energia do Bar do Alemão 🗣️🗣️🗣️
3077;2020-11-05 11:56:30+00:00;2,40E+32;O meu prefeito @GuilhermeBoulos ganhou direito de resposta às calúnias e difamações proferidas por Russomanno contr… https://t.co/YdvxDLSpRd
3078;2020-11-05 11:56:29+00:00;2,40E+32;@PedroJR85963812 Russomano e ruim
3079;2020-11-05 11:56:26+00:00;2,40E+31;RT @ARCoelho: Bruno Covas afirma que a escola deve ser inclusiva https://t.co/YmZTlWyTmN
3080;2020-11-05 11:55:47+00:00;2,40E+32;(XP-Ipespe) SP. Covas 26%. Russomano 19%. Boulos 15%. Etc...
3081;2020-11-05 11:55:31+00:00;2,40E+32;@g1economia Nesse momento de pandemia e de uma grande crise econômica q se avizinha temos q escolher gestores com e… https://t.co/9hlcu0FOak
3082;2020-11-05 11:55:22+00:00;2,40E+32;Funcionária humilhada por Celso Russomanno ocupa horário de TV após decisão judicial https://t.co/gjYnpQU1am * #RussomannoOdeiaPobre
3083;2020-11-05 11:55:11+00:00;2,40E+31;Doida por uma nova era de lula presidente mas o medo de boicotarem ele novamente é maior
3084;2020-11-05 11:55:11+00:00;2,40E+32;@BlogdoNoblat @Poder360 Márcio França foi o único candidato que subiu nesta pesquisa. Esse título está totalmente t… https://t.co/1s6U2iez9c
3085;2020-11-05 11:54:19+00:00;2,40E+32;Celso Russomanno mergulha de cabeça em fake news https://t.co/hlARJp8JVN * #RussomannoMentiroso
3086;2020-11-05 11:54:02+00:00;2,40E+32;@registeago Me dá 5 motivos do pq Boulos ser confiante  Agora se quiser lhe dou 10 do pq o Arthur ser a melhor opção para assumir São Paulo.
3087;2020-11-05 11:53:35+00:00;2,40E+32;Tá chegando a virada! Daqui uma semana Boulos tem que passar Russomano pra ganhar voto útil de todo mundo
3088;2020-11-05 11:53:21+00:00;2,40E+32;Fonte :  @BlogdoWelbi  Ao estilo Bolsonaro
3089;2020-11-05 11:53:03+00:00;2,40E+32;@caboquisse @linnekerpimenta Enfim - Lula hoje tem suas repulsas e ainda há falhas em tenta-lo coloca-lo como lider… https://t.co/eck4LqmHWV
3090;2020-11-05 11:52:59+00:00;2,40E+32;@o_antagonista Mais uma pesquisa onde Márcio França é o q mais cresce.
3091;2020-11-05 11:52:52+00:00;2,40E+32;Se começarem a mostrar os esquemas de Márcio França... sai de baixo... https://t.co/WuEy4AdEQI
3092;2020-11-05 11:52:43+00:00;2,40E+32;Marcio França Prefeito 40 https://t.co/7RvuklGhR2
3093;2020-11-05 11:52:33+00:00;2,40E+32;@celsorussomanno Celso Russomanno vai ser mto bom para o povo!
3094;2020-11-05 11:52:29+00:00;2,40E+32;VTNC Boulos Fecal Imagino como sua família ganha a vida... Isso que importa. Vagabundo fdp como vc tem que ser expu… https://t.co/I039HHHnbN
3095;2020-11-05 11:52:24+00:00;2,40E+32;Eu não confio que o Boulos vai ganhar e nem que ele vai ser um bom prefeito de sp
3096;2020-11-05 11:52:12+00:00;2,40E+31;@GuilhermeBoulos Ai
3097;2020-11-05 11:52:05+00:00;2,40E+31;eu fico meio entretida com jornalista fazendo essas mesma pergunta nível whatsapp pro boulos que ele já ta cansado… https://t.co/0jkVuSQyWF
3098;2020-11-05 11:51:32+00:00;2,40E+32;Campanha do bruno covas tá fazendo post dizendo que ele criou o hospital veterinário público.
3099;2020-11-05 11:50:58+00:00;2,40E+32;TEM MUITA GENTE LOUCA
3100;2020-11-05 11:50:39+00:00;2,40E+32;@GuilhermeBoulos O Boulos ainda está no forno
3101;2020-11-05 11:50:33+00:00;2,40E+32;Ao estilo Bolsonaro
3102;2020-11-05 11:50:13+00:00;2,40E+32;https://t.co/HgaBgKte07  BRUNO COVAS VOCÊ É UM LIXO.
3103;2020-11-05 11:50:03+00:00;2,40E+32;@la_hoje @RenovaMidia Oxe
3104;2020-11-05 11:49:52+00:00;2,40E+32;Que sensacional. Vai Cleide
3105;2020-11-05 11:49:50+00:00;2,40E+32;Ao estilo Bolsonaro
3106;2020-11-05 11:49:47+00:00;2,40E+31;Celso Russomanno
3107;2020-11-05 11:49:33+00:00;2,40E+32;Até sponsored da Joice Hasselmann me apareceu hoje e não são nem 9am
3108;2020-11-05 11:49:33+00:00;2,40E+32;"RT @MiriamTaokei100: Covas: Lockdown, quebrou seus negócios, te comprou sacos ""de morte"", soldou seu comércio! Boulos... Extrema Esquerda…"
3109;2020-11-05 11:49:18+00:00;2,40E+32;Já pensou as pessoas torcendo pelo boulos igual estão correndo pelo biden 😍
3110;2020-11-05 11:49:18+00:00;2,40E+32;Sonhei que o Boulos estava em 1º nas pesquisas
3111;2020-11-05 11:49:16+00:00;2,40E+32;RT @scolese: Canetada de Márcio França no apagar das luzes como governador livrou ex-diretor alvo de graves suspeitas
3112;2020-11-05 11:48:52+00:00;2,40E+32;A resistência ideológica de SP é o que vai fazer Covas ganhar do Boulos no 2 turno...
3113;2020-11-05 11:48:29+00:00;2,40E+32;2o turno Bruno Covas X Marcio França vem aí DEUS SEJA LOUVADO https://t.co/hLDso8KKLm
3114;2020-11-05 11:48:24+00:00;2,40E+31;@hugo_sv77 @igormirandasite @RafaBurille Passando pano pro xarope do Boulos e julgando o Digão pela sua opinião
3115;2020-11-05 11:48:16+00:00;2,40E+32;Biden derrotando Trump Flavinho laranjinha denunciado Constantino demitido Boulos virando em SP Liberação da denúnc… https://t.co/UvjypXjWR0
3116;2020-11-05 11:48:11+00:00;2,40E+32;Funcionária de supermercado ocupa horário de Russomanno e diz ter sido humilhada https://t.co/W1ZBzA76gY
3117;2020-11-05 11:48:10+00:00;2,40E+32;RT @Roger_Oliveira7: @BlogdoNoblat @Poder360 Nesse momento de pandemia e de uma grande crise econômica q se avizinha temos q escolher gesto…
3118;2020-11-05 11:47:59+00:00;2,40E+32;RT @vanice_a: Pessoal lembrem -se Ciro apoia Márcio França em SP https://t.co/VjwknCnS1V
3119;2020-11-05 11:47:45+00:00;2,40E+32;RT @ze_marques: Apreensão de R$ 102 mil com ex-assessor de Bruno Covas é tema tabu após seis anos. Ele carregava também 16 cheques de campa…
3120;2020-11-05 11:47:36+00:00;2,40E+32;Fui assistir esse flow podcast além do episódio do Boulos
3121;2020-11-05 11:47:32+00:00;2,40E+32;@GuilhermeBoulos Bora Boulos
3122;2020-11-05 11:47:28+00:00;2,40E+32;@SkullBlondie Boulos em SP?
3123;2020-11-05 11:47:26+00:00;2,40E+32;@valbolsonaro @maisvalia não representa a verdade. A coisa só não é mais descarada
3124;2020-11-05 11:47:23+00:00;2,40E+32;Russomanno e Boulos empatam https://t.co/E154hs7mn5
3125;2020-11-05 11:46:36+00:00;2,40E+32;vota no boulos nessa porraahhhh https://t.co/F1O8ZpT8Wy
3126;2020-11-05 11:46:30+00:00;2,40E+32;Bruno Covas afirma que a escola deve ser inclusiva https://t.co/YmZTlWyTmN
3127;2020-11-05 11:46:02+00:00;2,40E+32;CELSO RUSSOMANNO | Jingle oficial - Agora
3128;2020-11-05 11:45:25+00:00;2,40E+32;Pra cima Boulos 💪✊🏻 https://t.co/45MI0Rlk0D
3129;2020-11-05 11:45:13+00:00;2,40E+32;Já cheguei no serviço tentando ter paz e o cara aqui do setor debatendo começando frase com “eu acho” “vi em um víd… https://t.co/iK6U6Q9ypL
3130;2020-11-05 11:44:53+00:00;2,40E+32;Boulos com 15% na nova pesquisa da XP
3131;2020-11-05 11:44:45+00:00;2,40E+32;@UOLNoticias Uol faz campanha para o black bloc do boulos. Nojento
3132;2020-11-05 11:44:34+00:00;2,40E+32;@PaolaCarosella @GuilhermeBoulos Maravilhosaaaa!! Parabéns
3133;2020-11-05 11:44:33+00:00;2,40E+32;@BlogdoNoblat @Poder360 Russomanno nunca
3134;2020-11-05 11:43:56+00:00;2,40E+32;@BlogdoNoblat @Poder360 Boulos vira!
3135;2020-11-05 11:43:54+00:00;2,40E+32;Russomanno cai mais e disputa com Boulos o 2º lugar
3136;2020-11-05 11:43:36+00:00;2,40E+32;RT @Roger_Oliveira7: @valoreconomico Nesse momento de pandemia e de uma grande crise econômica q se avizinha temos q escolher gestores com…
3137;2020-11-05 11:43:32+00:00;2,40E+32;@Mex_ki_ta @ThiagoM47550502 @arthurmoledoval @RubensNunesMBL @joicehasselmann Tu nao tem argumentos
